geoid,distance
7022126,455
7022082,1212
7022083,1112
7022084,1044
7022085,864
7022086,657
7022087,1001
7022088,413
7022089,324
7022090,327
7022091,480
7022092,775
7022093,600
7022094,630
7022095,522
7022096,434
7022097,565
7022122,290
7022101,970
7022102,1237
7022103,971
7022104,944
7022105,936
7022106,880
7022107,972
7022108,734
7022109,788
7022110,825
7022111,837
7022112,667
7022113,753
7022114,305
7022115,627
7022116,438
7022117,578
7022118,615
7022119,1026
7022120,240
7022121,276
7022127,822
7022128,268
7022129,759
7022130,299
7022131,391
7022132,184
7022133,569
7022134,586
7022135,420
7022136,213
7022137,412
7022145,282
7022146,548
7022147,375
7022148,797
7022149,244
7022150,287
7022151,196
7022216,61921
7022138,1672
7022139,2496
7022140,424
7022141,467
7022142,439
7022143,600
7022144,607
7022152,74
7022153,884
7022154,1045
7022155,1634
7022156,824
7022157,324
7022158,648
7022159,944
7022160,524
7022161,651
7022162,699
7022163,510
7022164,643
7022165,688
7022166,584
7022167,579
7022168,698
7022179,555
7022180,279
7022181,306
7022169,1373
7022170,349
7022171,271
7022172,950
7022173,551
7022174,803
7022175,215
7022176,1367
7022177,121
7022178,686
7022188,80074
7022189,83972
7022190,92033
7022191,89833
7022192,86468
7022193,95916
7022194,113987
7022182,401
7022183,84486
7022184,79033
7022195,104609
7022196,106918
7022197,123865
7022198,125336
7022200,61007
7022217,61760
7022218,62126
7022219,61618
7022220,61363
7022221,62184
7022249,57578
7022185,75047
7022186,88491
7022187,83254
7022199,68494
7022250,57532
7022201,67374
7022202,60944
7022203,57068
7022222,63296
7022223,63367
7022204,61044
7022205,66361
7022224,62680
7022206,63351
7022208,67688
7022270,58995
7022207,59392
7022209,65776
7022210,61265
7022211,62825
7022212,61964
7022213,64442
7022214,62618
7022225,62757
7022226,62397
7022227,62104
7022228,62197
7022229,61778
7022230,62322
7022241,62558
7022242,64318
7022243,65352
7022244,71760
7022251,57918
7022271,58645
7022231,68312
7022232,63202
7022233,62624
7022234,62928
7022235,62887
7022236,62486
7022237,62580
7022238,62636
7022239,62708
7022240,62436
7022245,65911
7022246,71333
7022247,56685
7022269,59377
7022252,57223
7022253,56939
7022254,57644
7022255,57142
7022256,57676
7022257,58790
7022258,60116
7022259,59994
7022260,59678
7022261,59780
7022262,59536
7022263,59480
7022264,59744
7022265,59063
7022266,59312
7022267,59269
7022268,58618
7022272,59183
7022273,58188
7022274,58468
7022275,58423
7022276,58355
7022277,58658
7022278,58861
7022279,58082
7022280,58007
7022281,58025
7022282,58412
7022283,57838
7022284,58262
7022285,58638
7022286,57650
7022287,57866
7022315,59514
7022288,58430
7022289,58311
7022290,60970
7022291,59598
7022292,60867
7022293,59937
7022294,59773
7022295,60893
7022296,60082
7022297,59432
7022298,59459
7022316,59756
7022299,60359
7022300,60159
7022301,60152
7022302,60475
7022303,60087
7022304,59443
7022305,59595
7022306,59300
7022307,59309
7022308,58932
7022309,58739
7022310,59069
7022311,59013
7022312,59337
7022313,59410
7022314,59032
7022317,59262
7022318,59331
7022319,60969
7022320,60471
7022321,61442
7022322,60888
7022323,60805
7022324,61098
7022325,60854
7022326,60436
7022327,60938
7022328,60018
7022329,60991
7022330,59536
7022331,60256
7022332,60895
7022333,60632
7022334,60244
7022335,60775
7022336,59968
7022469,42783
7022337,59995
7022338,60598
7022339,60647
7022340,60279
7022341,60070
7022342,61092
7022343,61458
7022344,61625
7022345,61293
7022346,61754
7022347,61269
7022348,61295
7022349,61768
7022353,49672
7022378,45376
7022379,45406
7019179,40763
7022350,50328
7022351,74282
7022352,46389
7022362,44396
7022363,43727
7022354,66695
7022364,44405
7022365,43834
7022366,43445
7022380,45187
7022381,45183
7022382,45138
7022383,45126
7022384,44430
7022433,29061
7022466,42026
7022355,53828
7022356,61091
7022373,46170
7022374,46082
7022375,46013
7022376,45913
7022377,45345
7022357,52202
7022358,58944
7022359,56456
7022360,45006
7022361,44369
7022367,45542
7022368,47211
7022369,46828
7022370,46725
7022371,46559
7022372,46341
7022385,46622
7022386,47529
7022387,46594
7022388,47023
7022389,46180
7022390,46735
7022391,46312
7022392,45930
7022396,52350
7022397,54925
7022439,37756
7022440,36725
7022441,36520
7022393,54692
7022394,49645
7022395,51210
7022442,36404
7022443,36440
7022398,62602
7022444,35786
7022445,38228
7022446,37833
7022447,37747
7022448,37840
7022449,37826
7022399,58150
7022400,74326
7022401,74002
7022402,68932
7022403,92030
7022404,47296
7022407,32246
7022450,37019
7022405,27163
7022406,33110
7022408,39274
7022451,37639
7022409,39500
7022410,39630
7022418,23874
7022419,24217
7022420,24704
7022421,25450
7022422,24634
7022423,24412
7022411,39510
7022412,61868
7022414,33791
7022415,47333
7022416,24143
7022424,24591
7022425,24408
7022426,24820
7022427,25190
7022428,25300
7022429,25330
7022430,24856
7022431,25121
7022432,25235
7022452,37095
7022417,29219
7022434,35182
7022460,54326
7022467,42341
7022435,41046
7022436,37348
7022437,38511
7022438,37954
7022468,42300
7022453,71261
7022454,104331
7022455,63114
7022457,76873
7022458,54873
7022461,42310
7022462,44071
7022459,47054
7022463,41648
7022464,41621
7022465,42152
7022470,42989
7022471,45156
7022472,42268
7022473,42412
7019000,46982
7019125,36036
7019126,36141
7019127,34020
7019128,32230
7019135,32532
7019136,44036
7019180,40261
7022474,48160
7022475,76121
7022476,66138
7022477,48656
7018882,197553
7018907,92949
7018908,141323
7018993,45570
7018994,51886
7019129,36781
7019130,43375
7019131,42481
7019133,37728
7019134,34091
7019151,40728
7019137,43772
7019138,43624
7019139,43508
7019140,43438
7019141,43242
7019142,43129
7019143,42886
7019144,41392
7019145,41673
7019146,41613
7019147,65964
7019165,40552
7019148,42490
7019149,41209
7019150,41562
7019152,41537
7019153,40295
7019154,39266
7019155,37855
7019156,44238
7019157,41848
7019158,41213
7019159,40669
7019160,41337
7019161,40415
7019162,40567
7019163,41063
7019164,40890
7019166,40352
7019167,40330
7019168,40652
7019169,39954
7019170,40400
7019171,39902
7019172,39720
7019173,38796
7019174,40888
7019175,40549
7019176,39609
7019177,39004
7019178,41364
7019181,41179
7019182,41338
7019183,41451
7019184,41367
7019185,41370
7019186,44466
7019187,42852
7019188,42371
7019201,25355
7019280,24996
7019189,48104
7019194,12019
7019195,25902
7019196,24633
7019197,25245
7019198,25677
7019199,24754
7019200,25799
7019202,25483
7019203,25655
7019204,25363
7019205,25617
7019206,25813
7019207,25932
7019212,25149
7019213,24637
7019214,25036
7019215,24583
7019216,25102
7019302,21024
7019208,18080
7019209,23001
7019210,24041
7019211,25382
7019217,25066
7019218,26074
7019219,20174
7019220,20782
7019221,24599
7019222,24621
7019223,24604
7019224,24725
7019225,24574
7019303,20805
7019226,25196
7019227,24874
7019228,26506
7019229,25998
7019230,25870
7019231,20797
7019232,21047
7019236,26526
7019304,20511
7019233,23867
7019234,28301
7019235,27673
7019276,25233
7019237,26560
7019238,25147
7019239,26079
7019240,25595
7019241,25890
7019242,25439
7019243,25915
7019244,24395
7019245,25954
7019246,25867
7019247,25572
7019248,31538
7019249,27326
7019250,27284
7019251,25660
7019252,26586
7019253,25322
7019254,26304
7019255,25150
7019256,26635
7019257,26397
7019258,25104
7019259,26286
7019260,24611
7019261,25913
7019262,24431
7019263,24233
7019264,24744
7019265,24348
7019277,25196
7019278,24681
7019279,25519
7019266,23686
7019267,31571
7019268,32550
7019269,26892
7019270,25322
7019271,25549
7019272,25756
7019273,25129
7019274,25590
7019275,25393
7019281,26134
7019282,26204
7019283,26960
7019284,25346
7019289,36928
7019290,65571
7019962,318
7019285,27602
7019286,32720
7019287,28901
7019288,32814
7019353,15826
7019291,41396
7019292,62879
7019300,21326
7019301,21433
7019389,20152
7019293,54531
7019294,16531
7019295,16027
7019296,15943
7019297,16091
7019298,16508
7019299,16522
7019390,20260
7019305,20378
7019306,20319
7019307,20180
7019308,20351
7019309,19715
7019310,20182
7019311,20284
7019312,20651
7019313,20677
7019314,19414
7019315,19865
7019317,18803
7019318,18708
7019319,18612
7019320,19023
7019321,18540
7019322,18409
7019323,18662
7019324,18058
7019325,17961
7019326,17740
7019327,17622
7019328,17962
7019329,18096
7019330,17620
7019331,17324
7019332,17748
7019333,17327
7019334,17721
7019335,17181
7019354,15718
7019336,17248
7019337,17458
7019338,16877
7019339,17184
7019340,17210
7019341,17216
7019342,16914
7019343,16710
7019344,16229
7019345,16138
7019346,16289
7019347,16121
7019348,16244
7019349,16154
7019350,16234
7019351,16868
7019352,15761
7019355,15738
7019356,15668
7019357,14854
7019358,15591
7019359,16110
7019360,22294
7019361,21989
7019362,22003
7019363,21990
7019364,22003
7019365,21721
7019366,21566
7019367,21542
7019368,21734
7019369,21354
7019370,21249
7019371,21364
7019372,21159
7019373,21301
7019374,21043
7019375,20784
7019376,20771
7019377,20995
7019378,20716
7019379,20467
7019380,21424
7019381,20849
7019382,19429
7019383,19128
7019384,19534
7019385,19101
7019386,19320
7019387,19320
7019388,20748
7019391,19967
7019392,20711
7019393,20317
7019394,20313
7019395,20163
7019396,19929
7019397,20016
7019398,19660
7019399,19962
7019400,20067
7019401,19581
7019402,19107
7019403,18699
7019404,19194
7019762,546
7019405,19269
7019406,18383
7019407,19226
7019408,17162
7019409,16853
7019410,16571
7019411,17198
7019412,17126
7019413,16254
7019414,16349
7019415,19869
7019416,16381
7019417,15957
7019418,16710
7019419,15153
7019420,21377
7019421,23147
7019422,22028
7019423,22203
7019424,22240
7019425,21558
7019426,21422
7019427,21838
7019428,21337
7019429,21125
7019430,21047
7019431,20850
7019432,21160
7019433,20985
7019434,20949
7019435,21080
7019436,20790
7019437,21170
7019438,20803
7019439,20336
7019440,19462
7019441,19395
7019442,19886
7019443,19344
7019444,19771
7019445,19120
7019446,19374
7020227,464
7019447,19044
7019448,18519
7019449,18975
7019450,19639
7019451,18643
7019452,19343
7019453,18437
7019454,18780
7019455,18230
7019456,18001
7019457,18623
7019458,18237
7019459,18246
7019460,17640
7019461,17721
7019462,17339
7019463,17439
7019464,17606
7019465,17975
7019466,17676
7019467,19199
7019468,17791
7019469,18126
7019470,18533
7019471,18888
7019472,19397
7019473,18692
7019474,23212
7019475,23521
7019476,23893
7019477,23381
7019478,22633
7020228,539
7019479,26621
7019480,19934
7019481,19737
7019482,20206
7019483,19658
7019484,19340
7019485,19478
7019486,18049
7019487,18076
7019488,17842
7019489,18005
7019490,18037
7019491,17943
7019492,18523
7019501,8817
7020229,620
7019493,22230
7019494,8076
7019495,7729
7019496,7510
7019497,7889
7019498,6123
7019499,8642
7019500,8501
7019502,8426
7019503,8280
7019504,8883
7019505,11441
7019512,1033
7019513,190
7019514,375
7019560,423
7019506,3840
7019507,434
7019508,6
7019509,426
7019510,890
7019511,912
7019515,1152
7019516,707
7019517,144
7019518,1023
7019521,4888
7019865,931
7019519,4603
7019527,7952
7020126,724
7019520,4096
7019540,767
7019541,808
7019561,707
7019522,5231
7019523,3669
7019524,4504
7019542,1298
7019543,1163
7020127,365
7019525,6490
7019526,11327
7019559,934
7019562,605
7019528,7723
7019532,196
7019533,623
7019534,53
7019536,900
7019537,811
7019538,638
7019539,566
7019544,1384
7019545,1104
7019546,927
7019547,963
7019548,1002
7019549,1108
7019550,775
7019551,1374
7019552,547
7019553,1207
7019554,1203
7019555,76
7019556,636
7019557,964
7019558,769
7019563,912
7019564,649
7019565,724
7019566,764
7019567,1048
7019568,1076
7019569,1126
7019570,1568
7019572,1313
7019573,1062
7019574,578
7019575,1160
7019576,334
7019882,1243
7019577,340
7019578,1214
7019579,886
7019580,281
7019581,1307
7019582,1491
7019583,1174
7019604,996
7019584,1620
7019586,503
7019587,86
7019588,372
7019589,7
7019590,646
7019591,679
7019592,898
7019593,811
7019594,706
7019595,628
7020128,468
7019596,1584
7019597,918
7019598,548
7019599,949
7019600,647
7019601,895
7019602,1251
7019603,1163
7019605,1534
7019606,1221
7019607,1799
7019608,1249
7019609,76
7019610,843
7019611,236
7019612,231
7019613,1034
7019614,735
7019615,928
7019616,752
7019617,313
7019618,436
7019619,291
7019620,28
7019621,300
7019629,770
7019630,402
7019631,858
7019632,110
7019622,1481
7019623,619
7019624,680
7019625,312
7019626,416
7019627,330
7019628,815
7019633,272
7019634,522
7019635,924
7019636,1868
7019637,637
7019638,477
7019639,354
7019640,1646
7019641,465
7019642,1003
7019643,645
7019644,1224
7019645,1024
7019646,904
7019647,838
7019648,910
7019649,937
7019650,502
7019651,678
7019652,991
7019653,982
7019673,2288
7019654,878
7019655,164
7019656,748
7019658,463
7019659,1778
7019660,1396
7019661,1343
7019662,1247
7019663,1488
7019685,1243
7019905,422
7019664,631
7019665,735
7019666,379
7019667,760
7019668,1185
7019669,336
7019670,1118
7019671,572
7019672,847
7019908,680
7019674,1898
7019675,1995
7019676,2031
7019677,1651
7019678,1618
7019679,1427
7019680,1432
7019681,1500
7019682,1371
7019683,1337
7019684,1422
7019923,568
7019686,1352
7019687,1468
7019688,1649
7019689,386
7019690,682
7019691,603
7019692,612
7019693,317
7019694,472
7019695,614
7019696,236
7019697,840
7019698,915
7019699,426
7019700,475
7019701,534
7019702,1682
7019703,11
7019704,1613
7019705,1029
7019706,593
7019716,1187
7019707,492
7019708,227
7019709,311
7019710,326
7019711,1104
7019712,790
7019713,761
7019714,339
7019715,771
7019924,668
7019717,962
7019718,782
7019719,779
7019720,1378
7019721,873
7019722,816
7019723,714
7019724,291
7019725,78
7019726,107
7019727,509
7019728,480
7019744,586
7020230,615
7019729,824
7019730,1324
7019731,706
7019732,764
7019733,662
7019734,528
7019735,459
7019736,341
7019737,416
7019738,442
7019739,731
7019740,600
7019741,511
7019742,567
7019743,821
7020231,536
7019745,686
7019746,939
7019747,659
7019748,1025
7019749,1135
7019750,833
7019751,939
7019752,1277
7019753,907
7019754,1124
7019755,1234
7019756,1287
7019758,1087
7019759,1585
7019760,1780
7019761,413
7019763,1133
7019764,691
7019765,359
7019766,1588
7019767,644
7019768,1042
7019769,770
7019770,982
7019771,1046
7019772,1131
7019773,1307
7019774,1677
7019775,1397
7019776,2065
7019777,286
7019778,1046
7019779,853
7019780,890
7019781,1099
7019782,1
7019783,569
7019784,702
7019785,314
7019786,920
7019787,677
7019788,934
